volume,volume_calc
37.0,37.0
8.0,8.0
56.0,56.0
379.0,379.0
132.0,130.0
396.0,396.0
395.0,395.0
817.0,815.0
245.0,244.0
368.0,368.0
2.0,2.0
128.0,124.0
339.0,339.0
286.0,286.0
178.0,178.0
86.0,86.0
7.0,7.0
172.0,172.0
382.0,382.0
204.0,204.0
0.0,0.0
18.0,18.0
101.0,92.0
292.0,288.0
28.0,28.0
29.0,29.0
158.0,156.0
394.0,394.0
76.0,76.0
0.0,0.0
110.0,110.0
2300.0,98.0
48.0,48.0
244.0,244.0
184.0,184.0
26.0,26.0
14.0,14.0
90.0,90.0
256.0,256.0
54.0,54.0
40.0,40.0
200.0,200.0
48.0,48.0
163.0,163.0
104.0,94.0
276.0,275.0
126.0,112.0
312.0,312.0
308.0,308.0
830.0,826.0
62.0,62.0
40.0,38.0
170.0,170.0
118.0,118.0
14.0,14.0
588.0,586.0
95.0,90.0
50.0,49.0
18.0,14.0
72.0,72.0
221.0,221.0
316.0,316.0
238.0,238.0
99.0,99.0
55.0,55.0
8.0,8.0
146.0,146.0
1484.0,1484.0
512.0,512.0
254.0,254.0
3546.0,30.0
320.0,320.0
24.0,24.0
216.0,214.0
134.0,134.0
51.0,51.0
0.0,0.0
14.0,12.0
442.0,442.0
254.0,254.0
146.0,146.0
785.0,785.0
192.0,192.0
74.0,74.0
660.0,654.0
218.0,218.0
404.0,404.0
12.0,12.0
16.0,16.0
130.0,130.0
636.0,636.0
228.0,227.0
62.0,60.0
496.0,494.0
51.0,51.0
369.0,369.0
8.0,8.0
18.0,18.0
726.0,724.0
584.0,584.0
2.0,2.0
12.0,12.0
4.0,4.0
736.0,728.0
202.0,202.0
445.0,445.0
50.0,50.0
127.0,127.0
136.0,134.0
130.0,130.0
1044.0,1044.0
468.0,468.0
105.0,105.0
7.0,7.0
814.0,810.0
874.0,870.0
314.0,314.0
134.0,134.0
92.0,90.0
68.0,68.0
394.0,394.0
9.0,9.0
59.0,59.0
56.0,56.0
706.0,706.0
28.0,28.0
272.0,272.0
40.0,40.0
238.0,238.0
2890.0,38.0
34.0,34.0
339.0,339.0
300.0,300.0
122.0,110.0
6.0,5.0
760.0,760.0
209.0,209.0
114.0,114.0
106.0,106.0
94.0,94.0
222.0,220.0
200.0,200.0
2.0,2.0
152.0,150.0
12.0,10.0
694.0,694.0
56.0,56.0
44.0,36.0
780.0,780.0
103.0,103.0
145.0,145.0
6.0,6.0
68.0,68.0
96.0,92.0
373.0,373.0
548.0,546.0
46.0,46.0
16.0,16.0
153.0,153.0
4.0,4.0
134.0,134.0
146.0,146.0
30.0,30.0
104.0,104.0
13.0,13.0
17.0,17.0
160.0,158.0
410.0,408.0
439.0,439.0
144.0,142.0
16.0,16.0
138.0,138.0
276.0,276.0
76.0,76.0
150.0,150.0
28.0,28.0
170.0,170.0
44.0,40.0
123.0,117.0
186.0,186.0
136.0,136.0
353.0,353.0
360.0,360.0
8.0,8.0
56.0,56.0
14.0,14.0
150.0,150.0
26.0,26.0
710.0,708.0
325.0,325.0
824.0,823.0
496.0,496.0
876.0,862.0
345.0,344.0
7.0,7.0
418.0,418.0
56.0,56.0
14.0,14.0
44.0,44.0
1643.0,1643.0
306.0,304.0
162.0,162.0
7.0,7.0
234.0,234.0
982.0,982.0
232.0,232.0
7.0,7.0
333.0,333.0
400.0,400.0
306.0,306.0
269.0,269.0
214.0,170.0
4.0,4.0
463.0,463.0
108.0,108.0
423.0,423.0
636.0,636.0
366.0,366.0
418.0,6.0
745.0,745.0
804.0,802.0
47.0,47.0
295.0,295.0
40.0,40.0
40.0,40.0
134.0,134.0
352.0,352.0
66.0,66.0
42.0,41.0
70.0,68.0
123.0,123.0
102.0,102.0
486.0,486.0
269.0,269.0
239.0,239.0
74.0,74.0
21.0,20.0
522.0,522.0
82.0,82.0
303.0,302.0
552.0,552.0
279.0,279.0
14.0,14.0
418.0,417.0
68.0,68.0
428.0,428.0
186.0,186.0
538.0,530.0
304.0,304.0
186.0,186.0
60.0,60.0
411.0,411.0
789.0,789.0
12.0,10.0
2.0,2.0
38.0,38.0
30.0,30.0
432.0,426.0
224.0,224.0
102.0,100.0
75.0,75.0
0.0,0.0
6.0,6.0
98.0,98.0
26.0,26.0
8.0,8.0
50.0,50.0
397.0,379.0
302.0,302.0
818.0,818.0
146.0,146.0
50.0,50.0
406.0,406.0
26.0,26.0
388.0,388.0
16.0,14.0
8.0,8.0
134.0,134.0
161.0,161.0
182.0,180.0
0.0,0.0
606.0,606.0
336.0,336.0
464.0,464.0
1204.0,1204.0
101.0,101.0
84.0,84.0
217.0,217.0
206.0,204.0
191.0,191.0
179.0,179.0
244.0,244.0
156.0,156.0
506.0,500.0
130.0,130.0
0.0,0.0
74.0,74.0
82.0,82.0
581.0,581.0
144.0,144.0
424.0,424.0
242.0,242.0
36.0,36.0
49.0,49.0
15.0,14.0
771.0,767.0
202.0,202.0
18.0,10.0
548.0,548.0
126.0,124.0
399.0,399.0
479.0,479.0
407.0,407.0
566.0,563.0
68.0,68.0
437.0,437.0
20.0,10.0
69.0,69.0
242.0,242.0
10.0,10.0
284.0,280.0
79.0,79.0
86.0,86.0
112.0,112.0
316.0,316.0
84.0,84.0
790.0,788.0
8.0,8.0
100.0,100.0
48.0,36.0
333.0,333.0
483.0,483.0
72.0,72.0
1774.0,1774.0
375.0,375.0
10.0,10.0
103.0,101.0
789.0,789.0
98.0,98.0
70.0,70.0
592.0,592.0
576.0,576.0
70.0,70.0
375.0,375.0
282.0,278.0
749.0,749.0
66.0,66.0
10.0,10.0
100.0,100.0
54.0,54.0
1020.0,992.0
8.0,4.0
512.0,508.0
8.0,8.0
157.0,157.0
287.0,287.0
41.0,41.0
424.0,424.0
184.0,182.0
254.0,254.0
280.0,276.0
139.0,139.0
24.0,24.0
138.0,138.0
75.0,75.0
8.0,8.0
122.0,122.0
171.0,171.0
14.0,14.0
222.0,222.0
288.0,288.0
118.0,118.0
548.0,546.0
22.0,22.0
300.0,300.0
2.0,2.0
124.0,124.0
186.0,186.0
230.0,228.0
340.0,340.0
398.0,398.0
13.0,13.0
60.0,60.0
628.0,624.0
96.0,83.0
0.0,0.0
592.0,592.0
522.0,518.0
36.0,36.0
690.0,678.0
32.0,32.0
24.0,24.0
80.0,80.0
10.0,10.0
202.0,202.0
296.0,296.0
20.0,20.0
296.0,296.0
696.0,696.0
38.0,38.0
44.0,44.0
254.0,246.0
80.0,80.0
68.0,68.0
37.0,37.0
228.0,228.0
220.0,206.0
431.0,431.0
235.0,235.0
264.0,264.0
136.0,136.0
137.0,137.0
2.0,2.0
151.0,151.0
228.0,228.0
130.0,128.0
609.0,607.0
350.0,348.0
492.0,492.0
54.0,54.0
112.0,112.0
5.0,1.0
622.0,622.0
133.0,133.0
50.0,48.0
341.0,341.0
443.0,443.0
79.0,79.0
102.0,102.0
321.0,321.0
58.0,56.0
9.0,9.0
356.0,356.0
72.0,70.0
252.0,252.0
878.0,876.0
88.0,88.0
156.0,156.0
74.0,74.0
318.0,318.0
840.0,838.0
384.0,374.0
264.0,264.0
38.0,38.0
20.0,20.0
274.0,274.0
150.0,148.0
96.0,96.0
1.0,1.0
320.0,320.0
54.0,54.0
374.0,374.0
40.0,34.0
11.0,11.0
17.0,17.0
506.0,504.0
60.0,60.0
130.0,130.0
0.0,0.0
107.0,107.0
467.0,467.0
95.0,95.0
630.0,628.0
440.0,440.0
286.0,286.0
292.0,292.0
124.0,124.0
2.0,2.0
40.0,40.0
237.0,236.0
38.0,36.0
104.0,104.0
46.0,44.0
23.0,23.0
115.0,115.0
330.0,329.0
22.0,22.0
959.0,959.0
712.0,708.0
1518.0,1505.0
104.0,104.0
242.0,242.0
350.0,350.0
104.0,104.0
8.0,8.0
184.0,184.0
416.0,414.0
962.0,956.0
582.0,580.0
440.0,440.0
500.0,500.0
0.0,0.0
74.0,74.0
192.0,190.0
1164.0,1164.0
7.0,7.0
42.0,42.0
12.0,12.0
40.0,40.0
604.0,602.0
430.0,430.0
112.0,112.0
438.0,438.0
369.0,369.0
431.0,431.0
84.0,84.0
109.0,109.0
171.0,171.0
34.0,34.0
308.0,308.0
134.0,134.0
270.0,270.0
148.0,148.0
66.0,66.0
360.0,360.0
54.0,54.0
30.0,30.0
84.0,84.0
186.0,186.0
399.0,399.0
138.0,138.0
72.0,72.0
2.0,2.0
46.0,44.0
268.0,268.0
124.0,124.0
485.0,485.0
162.0,162.0
684.0,684.0
30.0,30.0
70.0,70.0
424.0,182.0
38.0,38.0
78.0,78.0
174.0,168.0
126.0,116.0
145.0,145.0
760.0,756.0
50.0,50.0
582.0,582.0
28.0,28.0
170.0,170.0
114.0,114.0
0.0,0.0
384.0,384.0
668.0,668.0
3.0,3.0
184.0,184.0
10.0,8.0
492.0,492.0
920.0,920.0
4.0,4.0
335.0,335.0
8.0,8.0
104.0,104.0
176.0,176.0
36.0,36.0
21.0,21.0
794.0,794.0
18.0,18.0
226.0,226.0
206.0,206.0
200.0,200.0
124.0,124.0
24.0,24.0
182.0,177.0
225.0,223.0
126.0,124.0
94.0,94.0
261.0,261.0
72.0,72.0
70.0,70.0
94.0,94.0
342.0,340.0
330.0,328.0
404.0,404.0
166.0,164.0
608.0,604.0
521.0,521.0
56.0,56.0
268.0,268.0
155.0,155.0
240.0,240.0
393.0,393.0
24.0,24.0
133.0,133.0
56.0,56.0
18.0,16.0
300.0,300.0
70.0,64.0
36.0,36.0
2544.0,2541.0
134.0,134.0
76.0,76.0
333.0,333.0
34.0,26.0
236.0,236.0
246.0,246.0
800.0,800.0
321.0,321.0
486.0,484.0
28.0,28.0
108.0,106.0
796.0,796.0
118.0,118.0
540.0,540.0
444.0,444.0
6.0,6.0
49.0,49.0
98.0,98.0
362.0,358.0
189.0,189.0
1422.0,1402.0
64.0,64.0
340.0,340.0
940.0,940.0
158.0,158.0
248.0,248.0
58.0,58.0
342.0,342.0
8.0,7.0
446.0,446.0
21.0,21.0
100.0,100.0
725.0,725.0
44.0,44.0
154.0,150.0
96.0,96.0
62.0,62.0
151.0,151.0
296.0,174.0
112.0,112.0
36.0,36.0
30.0,30.0
226.0,226.0
116.0,116.0
137.0,137.0
1094.0,1094.0
26.0,26.0
614.0,612.0
180.0,180.0
554.0,554.0
43.0,43.0
5.0,5.0
442.0,442.0
74.0,74.0
258.0,258.0
54.0,54.0
62.0,62.0
81.0,81.0
2.0,2.0
882.0,882.0
257.0,257.0
194.0,194.0
88.0,88.0
90.0,90.0
414.0,414.0
240.0,240.0
742.0,734.0
382.0,382.0
263.0,263.0
314.0,314.0
12.0,12.0
2.0,2.0
639.0,639.0
320.0,318.0
56.0,56.0
168.0,164.0
147.0,147.0
106.0,104.0
758.0,754.0
904.0,903.0
4.0,4.0
194.0,194.0
840.0,840.0
1073.0,845.0
520.0,520.0
209.0,209.0
14.0,14.0
357.0,357.0
306.0,306.0
178.0,178.0
34.0,32.0
514.0,514.0
6.0,6.0
380.0,380.0
302.0,302.0
60.0,60.0
877.0,876.0
22.0,22.0
26.0,18.0
49.0,48.0
644.0,644.0
39.0,39.0
195.0,195.0
399.0,395.0
208.0,208.0
134.0,132.0
435.0,435.0
113.0,113.0
238.0,238.0
98.0,98.0
423.0,418.0
375.0,375.0
5.0,5.0
16.0,16.0
0.0,0.0
196.0,196.0
495.0,495.0
213.0,213.0
318.0,318.0
520.0,520.0
116.0,116.0
42.0,40.0
150.0,150.0
42.0,40.0
400.0,392.0
849.0,849.0
2.0,2.0
24.0,24.0
68.0,68.0
252.0,252.0
183.0,183.0
1166.0,1148.0
80.0,80.0
98.0,98.0
158.0,158.0
56.0,56.0
84.0,84.0
746.0,740.0
755.0,755.0
58.0,58.0
264.0,264.0
102.0,100.0
26.0,26.0
142.0,142.0
58.0,58.0
80.0,80.0
154.0,154.0
614.0,614.0
1193.0,1193.0
922.0,922.0
10.0,10.0
74.0,74.0
204.0,204.0
371.0,371.0
528.0,528.0
207.0,207.0
134.0,134.0
1082.0,1082.0
222.0,222.0
154.0,154.0
502.0,502.0
1570.0,176.0
414.0,414.0
336.0,336.0
62.0,62.0
10.0,10.0
44.0,44.0
84.0,84.0
289.0,289.0
408.0,408.0
214.0,214.0
372.0,372.0
52.0,52.0
334.0,334.0
80.0,80.0
28.0,28.0
90.0,90.0
138.0,138.0
175.0,175.0
334.0,334.0
36.0,36.0
1321.0,1321.0
36.0,34.0
78.0,77.0
340.0,336.0
23.0,23.0
24.0,24.0
10.0,10.0
282.0,282.0
118.0,116.0
34.0,34.0
26.0,26.0
262.0,262.0
38.0,37.0
168.0,168.0
6.0,6.0
363.0,362.0
106.0,104.0
486.0,486.0
30.0,28.0
134.0,134.0
256.0,256.0
17.0,17.0
186.0,186.0
472.0,472.0
194.0,194.0
22.0,22.0
14.0,14.0
632.0,632.0
9.0,9.0
249.0,374.0
363.0,363.0
45.0,45.0
96.0,96.0
28.0,28.0
62.0,62.0
636.0,634.0
606.0,606.0
176.0,176.0
182.0,182.0
28.0,28.0
825.0,817.0
316.0,316.0
198.0,198.0
250.0,250.0
118.0,118.0
151.0,151.0
336.0,336.0
10.0,10.0
18.0,18.0
120.0,120.0
122.0,122.0
22.0,22.0
12.0,12.0
194.0,170.0
603.0,603.0
14.0,13.0
64.0,62.0
164.0,162.0
133.0,133.0
132.0,130.0
310.0,310.0
298.0,298.0
31.0,31.0
375.0,375.0
58.0,58.0
95.0,95.0
30.0,30.0
671.0,671.0
696.0,696.0
340.0,338.0
158.0,158.0
66.0,66.0
154.0,154.0
162.0,162.0
46.0,46.0
166.0,166.0
411.0,411.0
36.0,36.0
414.0,414.0
22.0,22.0
6.0,6.0
328.0,328.0
0.0,0.0
88.0,62.0
16.0,16.0
44.0,44.0
56.0,56.0
78.0,78.0
183.0,183.0
364.0,362.0
132.0,132.0
16.0,16.0
90.0,90.0
2.0,2.0
987.0,987.0
737.0,731.0
22.0,22.0
104.0,102.0
24.0,24.0
34.0,34.0
40.0,40.0
1195.0,1179.0
259.0,259.0
38.0,38.0
218.0,218.0
78.0,76.0
40.0,38.0
26.0,26.0
66.0,66.0
356.0,356.0
3.0,3.0
374.0,374.0
72.0,72.0
437.0,437.0
12.0,12.0
38.0,36.0
272.0,272.0
818.0,818.0
150.0,150.0
728.0,728.0
191.0,191.0
70.0,69.0
232.0,232.0
77.0,77.0
894.0,894.0
895.0,895.0
48.0,46.0
512.0,512.0
60.0,60.0
3.0,3.0
121.0,121.0
73.0,73.0
26.0,24.0
286.0,286.0
92.0,92.0
122.0,122.0
156.0,154.0
293.0,291.0
1109.0,1109.0
40.0,40.0
166.0,92.0
58.0,58.0
45.0,45.0
525.0,525.0
12.0,12.0
2.0,2.0
324.0,324.0
58.0,58.0
416.0,416.0
4.0,4.0
24.0,24.0
1018.0,1000.0
251.0,251.0
19.0,19.0
15.0,15.0
265.0,265.0
112.0,112.0
44.0,44.0
62.0,62.0
150.0,148.0
882.0,882.0
10.0,10.0
93.0,92.0
250.0,244.0
60.0,60.0
341.0,341.0
8.0,8.0
612.0,612.0
130.0,130.0
77.0,77.0
415.0,415.0
378.0,378.0
46.0,46.0
30.0,30.0
184.0,182.0
112.0,102.0
26.0,24.0
260.0,260.0
12.0,12.0
100.0,100.0
793.0,793.0
192.0,190.0
6.0,6.0
36.0,36.0
618.0,610.0
40.0,40.0
26.0,24.0
232.0,232.0
59.0,59.0
358.0,358.0
56.0,54.0
16.0,16.0
132.0,130.0
542.0,530.0
94.0,90.0
108.0,106.0
162.0,162.0
54.0,54.0
62.0,62.0
1047.0,1047.0
96.0,96.0
247.0,247.0
129.0,129.0
40.0,38.0
106.0,104.0
5.0,5.0
1225.0,1225.0
328.0,328.0
390.0,388.0
444.0,444.0
29.0,29.0
464.0,464.0
60.0,60.0
12.0,8.0
382.0,374.0
46.0,46.0
104.0,104.0
162.0,162.0
88.0,88.0
332.0,332.0
132.0,132.0
136.0,136.0
268.0,268.0
14.0,14.0
28.0,28.0
90.0,90.0
438.0,438.0
8.0,6.0
60.0,60.0
187.0,180.0
398.0,398.0
72.0,72.0
3.0,3.0
12.0,12.0
246.0,246.0
178.0,178.0
150.0,150.0
156.0,156.0
166.0,166.0
544.0,532.0
156.0,156.0
370.0,370.0
150.0,148.0
34.0,32.0
38.0,38.0
1234.0,1232.0
274.0,270.0
0.0,0.0
146.0,144.0
56.0,56.0
1128.0,1114.0
653.0,653.0
11.0,11.0
150.0,148.0
113.0,112.0
360.0,360.0
196.0,196.0
40.0,40.0
204.0,198.0
512.0,512.0
58.0,57.0
0.0,0.0
40.0,30.0
32.0,32.0
726.0,724.0
352.0,352.0
355.0,355.0
138.0,138.0
40.0,38.0
218.0,218.0
366.0,364.0
20.0,20.0
340.0,340.0
1039.0,1039.0
46.0,46.0
18.0,18.0
174.0,166.0
4.0,4.0
729.0,729.0
334.0,330.0
6.0,6.0
387.0,387.0
365.0,365.0
2.0,2.0
588.0,588.0
38.0,38.0
112.0,112.0
627.0,627.0
13.0,12.0
30.0,30.0
134.0,132.0
14.0,14.0
1206.0,1206.0
75.0,75.0
98.0,98.0
730.0,722.0
56.0,56.0
124.0,124.0
620.0,618.0
164.0,164.0
704.0,704.0
242.0,240.0
0.0,0.0
206.0,202.0
446.0,446.0
258.0,248.0
90.0,89.0
56.0,56.0
7.0,7.0
34.0,34.0
512.0,512.0
312.0,312.0
102.0,92.0
156.0,154.0
168.0,166.0
341.0,341.0
34.0,34.0
11.0,11.0
183.0,183.0
24.0,24.0
3.0,3.0
34.0,34.0
61.0,61.0
110.0,110.0
278.0,276.0
400.0,400.0
26.0,26.0
427.0,427.0
70.0,70.0
414.0,414.0
151.0,151.0
86.0,86.0
119.0,118.0
20.0,20.0
38.0,38.0
192.0,190.0
184.0,180.0
17.0,17.0
62.0,62.0
54.0,51.0
274.0,272.0
432.0,432.0
236.0,234.0
21.0,21.0
253.0,253.0
53.0,53.0
88.0,88.0
110.0,110.0
310.0,310.0
75.0,75.0
96.0,96.0
251.0,251.0
77.0,77.0
1862.0,1851.0
106.0,104.0
54.0,52.0
29.0,29.0
732.0,726.0
117.0,117.0
295.0,295.0
51.0,50.0
139.0,139.0
600.0,600.0
70.0,70.0
41.0,41.0
2.0,2.0
390.0,390.0
36.0,36.0
408.0,408.0
1114.0,1114.0
14.0,14.0
462.0,462.0
38.0,34.0
180.0,180.0
456.0,452.0
450.0,450.0
257.0,257.0
218.0,218.0
196.0,196.0
0.0,0.0
36.0,36.0
61.0,59.0
70.0,70.0
656.0,642.0
34.0,34.0
12.0,12.0
64.0,64.0
542.0,542.0
0.0,0.0
50.0,50.0
36.0,36.0
151.0,151.0
168.0,168.0
512.0,512.0
8.0,8.0
74.0,74.0
99.0,98.0
141.0,141.0
84.0,84.0
1286.0,1286.0
1155.0,1155.0
80.0,80.0
74.0,72.0
456.0,456.0
527.0,524.0
74.0,74.0
296.0,288.0
8.0,8.0
328.0,328.0
136.0,136.0
654.0,654.0
33.0,29.0
170.0,168.0
644.0,636.0
58.0,58.0
321.0,321.0
76.0,72.0
98.0,96.0
251.0,251.0
1146.0,1146.0
96.0,96.0
270.0,270.0
86.0,84.0
48.0,48.0
170.0,170.0
166.0,16.0
233.0,233.0
1097.0,1096.0
92.0,90.0
426.0,426.0
56.0,56.0
52.0,52.0
48.0,48.0
372.0,372.0
356.0,356.0
116.0,116.0
107.0,107.0
64.0,64.0
6.0,6.0
83.0,83.0
60.0,60.0
82.0,82.0
20.0,20.0
154.0,152.0
160.0,160.0
1353.0,1353.0
259.0,259.0
64.0,64.0
174.0,172.0
166.0,166.0
118.0,118.0
366.0,364.0
50.0,50.0
146.0,144.0
60.0,60.0
14.0,14.0
320.0,316.0
0.0,0.0
325.0,325.0
218.0,218.0
90.0,90.0
118.0,44.0
28.0,28.0
38.0,12.0
411.0,408.0
442.0,436.0
452.0,441.0
2.0,2.0
2.0,2.0
32.0,32.0
509.0,509.0
446.0,446.0
152.0,152.0
1130.0,1129.0
278.0,278.0
42.0,42.0
13.0,13.0
16.0,16.0
146.0,145.0
96.0,96.0
4.0,4.0
654.0,654.0
124.0,60.0
455.0,455.0
20.0,20.0
83.0,83.0
64.0,64.0
116.0,116.0
116.0,116.0
114.0,112.0
60.0,60.0
49.0,49.0
0.0,0.0
904.0,900.0
66.0,66.0
14.0,14.0
440.0,440.0
18.0,18.0
456.0,456.0
251.0,251.0
108.0,108.0
140.0,114.0
76.0,76.0
120.0,120.0
390.0,390.0
27.0,27.0
194.0,194.0
122.0,122.0
98.0,98.0
730.0,730.0
176.0,176.0
340.0,340.0
12.0,12.0
1.0,1.0
142.0,140.0
338.0,338.0
384.0,384.0
31.0,31.0
4.0,4.0
394.0,394.0
259.0,259.0
411.0,411.0
92.0,92.0
46.0,46.0
315.0,315.0
206.0,206.0
12.0,12.0
2.0,2.0
522.0,514.0
280.0,280.0
14.0,14.0
136.0,134.0
608.0,608.0
52.0,50.0
179.0,179.0
224.0,224.0
12.0,12.0
324.0,324.0
458.0,458.0
60.0,60.0
322.0,322.0
22.0,22.0
1031.0,1031.0
134.0,134.0
96.0,96.0
70.0,68.0
41.0,41.0
107.0,107.0
160.0,160.0
224.0,224.0
118.0,118.0
367.0,367.0
10.0,10.0
251.0,251.0
10.0,10.0
26.0,26.0
444.0,444.0
101.0,94.0
6.0,6.0
3.0,3.0
112.0,110.0
538.0,534.0
78.0,78.0
370.0,370.0
82.0,82.0
223.0,223.0
258.0,258.0
194.0,194.0
220.0,220.0
92.0,92.0
132.0,132.0
1.0,1.0
23.0,23.0
310.0,310.0
104.0,104.0
366.0,366.0
448.0,448.0
512.0,510.0
312.0,312.0
38.0,38.0
190.0,190.0
372.0,372.0
156.0,153.0
448.0,448.0
182.0,182.0
614.0,614.0
734.0,732.0
134.0,130.0
172.0,172.0
36.0,36.0
76.0,76.0
6.0,6.0
164.0,164.0
212.0,210.0
238.0,238.0
112.0,112.0
60.0,60.0
1208.0,1208.0
149.0,149.0
362.0,362.0
221.0,221.0
252.0,248.0
90.0,90.0
682.0,682.0
100.0,100.0
246.0,246.0
712.0,712.0
847.0,847.0
263.0,263.0
18.0,18.0
303.0,303.0
575.0,575.0
140.0,126.0
22.0,22.0
48.0,48.0
162.0,162.0
52.0,44.0
14.0,14.0
60.0,58.0
26.0,24.0
244.0,244.0
318.0,318.0
26.0,26.0
114.0,114.0
500.0,500.0
68.0,68.0
138.0,138.0
1214.0,1214.0
964.0,964.0
98.0,96.0
52.0,52.0
326.0,326.0
166.0,164.0
472.0,468.0
368.0,368.0
18.0,16.0
34.0,32.0
286.0,286.0
5.0,5.0
216.0,216.0
11.0,11.0
228.0,228.0
1116.0,1116.0
88.0,88.0
536.0,534.0
246.0,244.0
2256.0,2249.0
138.0,138.0
14.0,12.0
204.0,203.0
72.0,72.0
140.0,139.0
0.0,0.0
66.0,66.0
629.0,622.0
931.0,931.0
38.0,38.0
642.0,642.0
456.0,456.0
364.0,364.0
158.0,158.0
55.0,55.0
185.0,185.0
38.0,38.0
175.0,175.0
284.0,284.0
12.0,12.0
692.0,682.0
452.0,452.0
114.0,114.0
76.0,76.0
380.0,380.0
170.0,170.0
258.0,258.0
380.0,380.0
118.0,118.0
34.0,34.0
21.0,21.0
740.0,740.0
614.0,612.0
590.0,586.0
119.0,119.0
8.0,8.0
56.0,56.0
202.0,202.0
414.0,400.0
55.0,55.0
200.0,184.0
116.0,116.0
126.0,126.0
218.0,218.0
226.0,226.0
344.0,344.0
36.0,36.0
86.0,86.0
1.0,1.0
544.0,542.0
190.0,189.0
0.0,0.0
3.0,3.0
1687.0,1684.0
273.0,273.0
129.0,129.0
212.0,212.0
276.0,276.0
894.0,880.0
106.0,86.0
163.0,163.0
12.0,12.0
18.0,18.0
310.0,310.0
142.0,142.0
496.0,482.0
29.0,29.0
14.0,14.0
870.0,862.0
36.0,36.0
278.0,278.0
592.0,590.0
44.0,44.0
749.0,746.0
794.0,788.0
1680.0,1666.0
146.0,146.0
80.0,80.0
402.0,402.0
196.0,196.0
301.0,301.0
28.0,28.0
122.0,120.0
56.0,56.0
916.0,912.0
103.0,102.0
1.0,1.0
48.0,48.0
708.0,708.0
224.0,224.0
163.0,163.0
82.0,82.0
28.0,27.0
377.0,377.0
8.0,8.0
107.0,107.0
30.0,30.0
78.0,78.0
54.0,54.0
556.0,556.0
270.0,270.0
58.0,58.0
74.0,74.0
20.0,20.0
0.0,0.0
0.0,0.0
206.0,202.0
530.0,530.0
700.0,696.0
614.0,614.0
60.0,58.0
186.0,186.0
292.0,292.0
323.0,323.0
530.0,530.0
330.0,328.0
418.0,418.0
139.0,135.0
18.0,18.0
4.0,2.0
32.0,32.0
8.0,8.0
572.0,570.0
4.0,4.0
268.0,256.0
138.0,138.0
90.0,90.0
132.0,132.0
398.0,398.0
19.0,19.0
46.0,46.0
373.0,373.0
10.0,10.0
30.0,30.0
786.0,780.0
257.0,257.0
268.0,268.0
130.0,130.0
176.0,176.0
5.0,4.0
398.0,396.0
55.0,55.0
216.0,216.0
52.0,52.0
202.0,202.0
180.0,180.0
64.0,63.0
349.0,349.0
30.0,30.0
32.0,32.0
142.0,142.0
617.0,617.0
205.0,205.0
964.0,964.0
3.0,3.0
198.0,196.0
364.0,364.0
662.0,661.0
694.0,684.0
348.0,348.0
18.0,14.0
14.0,12.0
112.0,110.0
88.0,88.0
30.0,30.0
138.0,138.0
96.0,96.0
163.0,163.0
340.0,340.0
777.0,777.0
17.0,17.0
60.0,60.0
700.0,689.0
22.0,22.0
124.0,124.0
116.0,116.0
560.0,556.0
181.0,181.0
1010.0,1006.0
62.0,62.0
20.0,20.0
112.0,108.0
29.0,29.0
146.0,144.0
124.0,108.0
240.0,228.0
596.0,596.0
318.0,318.0
696.0,696.0
1446.0,1428.0
47.0,47.0
600.0,594.0
890.0,890.0
119.0,117.0
50.0,48.0
20.0,20.0
912.0,898.0
12.0,12.0
32.0,32.0
36.0,34.0
69.0,69.0
666.0,664.0
182.0,182.0
40.0,34.0
12.0,12.0
202.0,198.0
785.0,777.0
0.0,0.0
490.0,488.0
342.0,342.0
144.0,144.0
71.0,71.0
134.0,134.0
122.0,120.0
140.0,136.0
744.0,734.0
558.0,556.0
52.0,52.0
16.0,16.0
230.0,230.0
8.0,8.0
275.0,275.0
29.0,29.0
136.0,108.0
123.0,123.0
588.0,588.0
244.0,244.0
360.0,360.0
455.0,455.0
98.0,98.0
1418.0,1408.0
57.0,57.0
300.0,300.0
207.0,207.0
23.0,23.0
78.0,78.0
323.0,323.0
128.0,124.0
472.0,472.0
564.0,564.0
13.0,13.0
422.0,422.0
398.0,398.0
195.0,194.0
738.0,732.0
239.0,239.0
328.0,328.0
4.0,4.0
292.0,292.0
50.0,50.0
8.0,8.0
392.0,392.0
8.0,8.0
18.0,8.0
22.0,22.0
36.0,36.0
8.0,8.0
19.0,19.0
38.0,38.0
16.0,16.0
3.0,3.0
324.0,324.0
143.0,143.0
53.0,53.0
891.0,888.0
26.0,26.0
114.0,114.0
160.0,160.0
190.0,190.0
491.0,491.0
34.0,34.0
68.0,68.0
124.0,124.0
212.0,210.0
4.0,4.0
72.0,72.0
269.0,268.0
200.0,200.0
226.0,226.0
6.0,6.0
330.0,330.0
229.0,229.0
161.0,161.0
86.0,86.0
137.0,137.0
52.0,52.0
93.0,93.0
273.0,258.0
228.0,228.0
212.0,164.0
15.0,15.0
948.0,946.0
154.0,154.0
24.0,24.0
68.0,68.0
92.0,92.0
567.0,567.0
256.0,256.0
105.0,105.0
382.0,380.0
855.0,847.0
415.0,415.0
154.0,154.0
132.0,130.0
256.0,254.0
106.0,100.0
172.0,172.0
90.0,90.0
299.0,298.0
3.0,3.0
350.0,349.0
215.0,215.0
522.0,522.0
82.0,82.0
58.0,58.0
156.0,156.0
126.0,126.0
